nombre;desag;ind;error;dimension
Nivel de competencia en lectura;PUNO_SAN ROMAN_CABANILLAS;7.36080327084458;0;EDUCACION
Nivel de competencia en lectura;PUNO_SAN ROMAN_JULIACA;10.380609213791;0;EDUCACION
Nivel de competencia en lectura;PUNO_MELGAR_AYAVIRI;8.43662213059699;0;EDUCACION
Nivel de competencia en lectura;PUNO_CHUCUITO_POMATA;0.774451333254539;0;EDUCACION
Nivel de competencia en lectura;PUNO_PUNO_CAPACHICA;4.31145091536046;0;EDUCACION
Nivel de competencia en lectura;PUNO_AZANGARO_AZANGARO;2.63611589450112;0;EDUCACION
Nivel de competencia en lectura;PUNO_MELGAR_SANTA ROSA;0.846416899427243;0;EDUCACION
Nivel de competencia en lectura;PUNO_AZANGARO_CHUPA;2.21987573990948;0;EDUCACION
Nivel de competencia en lectura;PUNO_MOHO_CONIMA;2.26978263282229;0;EDUCACION
Nivel de competencia en lectura;PUNO_SANDIA_SAN JUAN DEL ORO;6.1520452707887;0;EDUCACION
Nivel de competencia en lectura;PUNO_HUANCANE_VILQUE CHICO;0;0;EDUCACION
Nivel de competencia en lectura;PUNO_AZANGARO_SANTIAGO DE PUPUJA;1.285053563687;0;EDUCACION
Nivel de competencia en lectura;PUNO_MELGAR_MACARI;1.39302680457676;0;EDUCACION
Nivel de competencia en lectura;PUNO_YUNGUYO_YUNGUYO;5.89918737834662;0;EDUCACION
Nivel de competencia en lectura;PUNO_CHUCUITO_JULI;4.09240676577335;0;EDUCACION
Nivel de competencia en lectura;PUNO_EL COLLAO_ILAVE;4.5765729686627;0;EDUCACION
Nivel de competencia en lectura;PUNO_CHUCUITO_DESAGUADERO;4.65521770455181;0;EDUCACION
Nivel de competencia en lectura;PUNO_PUNO_ACORA;0.66691859056955;0;EDUCACION
Nivel de competencia en lectura;PUNO_PUNO_CHUCUITO;2.16994875166787;0;EDUCACION
Nivel de competencia en lectura;PUNO_AZANGARO_ASILLO;1.93860854177522;0;EDUCACION
Nivel de competencia en lectura;LIMA_HUAURA_HUACHO;19.5362168298446;0;EDUCACION
Nivel de competencia en lectura;LIMA_HUARAL_HUARAL;16.3436896084218;0;EDUCACION
Nivel de competencia en lectura;LIMA_CANETE_NUEVO IMPERIAL;12.0165907320448;0;EDUCACION
Nivel de competencia en lectura;LIMA_HUAROCHIRI_SAN MATEO;17.0967960046649;0;EDUCACION
Nivel de competencia en lectura;LIMA_BARRANCA_PARAMONGA;12.7545918165223;0;EDUCACION
Nivel de competencia en lectura;LIMA_HUAROCHIRI_SANTA EULALIA;23.9951394670202;0;EDUCACION
Nivel de competencia en lectura;LIMA_HUAURA_SANTA MARIA;16.3178689665791;0;EDUCACION
Nivel de competencia en lectura;LIMA_HUARAL_CHANCAY;10.5375290365211;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_LINCE;29.175639344335;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_LA VICTORIA;18.8814801792315;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_MAGDALENA DEL MAR;34.3210078972553;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_JESUS MARIA;39.2339442641987;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_LURIGANCHO;17.3266774141245;0;EDUCACION
Nivel de competencia en lectura;AMAZONAS_CHACHAPOYAS_CHACHAPOYAS;23.5639630547264;0;EDUCACION
Nivel de competencia en lectura;AMAZONAS_CHACHAPOYAS_LEIMEBAMBA;11.2676056338028;0;EDUCACION
Nivel de competencia en lectura;AMAZONAS_CHACHAPOYAS_CHUQUIBAMBA;4.76190487528345;0;EDUCACION
Nivel de competencia en lectura;AMAZONAS_BONGARA_JUMBILLA;8.82352941176471;0;EDUCACION
Nivel de competencia en lectura;AMAZONAS_LUYA_CAMPORREDONDO;3.71173457735057;0;EDUCACION
Nivel de competencia en lectura;AMAZONAS_LUYA_LAMUD;12.6760563380282;0;EDUCACION
Nivel de competencia en lectura;AMAZONAS_RODRIGUEZ DE MENDOZA_SAN NICOLAS;26.3938889372537;0;EDUCACION
Nivel de competencia en lectura;AMAZONAS_LUYA_LUYA;18.7385184156925;0;EDUCACION
Nivel de competencia en lectura;AMAZONAS_RODRIGUEZ DE MENDOZA_HUAMBO;16.1290322580645;0;EDUCACION
Nivel de competencia en lectura;CAJAMARCA_JAEN_JAEN;9.05949310429567;0;EDUCACION
Nivel de competencia en lectura;AMAZONAS_BAGUA_BAGUA;14.1706947164784;0;EDUCACION
Nivel de competencia en lectura;CAJAMARCA_SAN IGNACIO_SAN IGNACIO;7.80415765559182;0;EDUCACION
Nivel de competencia en lectura;CAJAMARCA_JAEN_BELLAVISTA;4.4142407935528;0;EDUCACION
Nivel de competencia en lectura;CAJAMARCA_JAEN_PUCARA;7.76134336065554;0;EDUCACION
Nivel de competencia en lectura;CAJAMARCA_JAEN_COLASAY;3.46463317494087;0;EDUCACION
Nivel de competencia en lectura;CAJAMARCA_JAEN_CHONTALI;3.17605286448611;0;EDUCACION
Nivel de competencia en lectura;AMAZONAS_UTCUBAMBA_BAGUA GRANDE;5.6788351406895;0;EDUCACION
Nivel de competencia en lectura;CAJAMARCA_CUTERVO_SANTO TOMAS;0;0;EDUCACION
Nivel de competencia en lectura;CAJAMARCA_CUTERVO_PIMPINGOS;7.17972148216301;0;EDUCACION
Nivel de competencia en lectura;AMAZONAS_BAGUA_IMAZA;0.948996864095801;0;EDUCACION
Nivel de competencia en lectura;LORETO_ALTO AMAZONAS_YURIMAGUAS;5.92177606684003;0;EDUCACION
Nivel de competencia en lectura;LORETO_MARISCAL RAMON CASTILLA_RAMON CASTILLA;3.92981575353181;0;EDUCACION
Nivel de competencia en lectura;LA LIBERTAD_BOLIVAR_CONDORMARCA;0;0;EDUCACION
Nivel de competencia en lectura;HUANUCO_PUERTO INCA_YUYAPICHIS;2.5974025974026;0;EDUCACION
Nivel de competencia en lectura;SAN MARTIN_MOYOBAMBA_MOYOBAMBA;13.4709354867611;0;EDUCACION
Nivel de competencia en lectura;SAN MARTIN_MOYOBAMBA_SORITOR;6.86967192722114;0;EDUCACION
Nivel de competencia en lectura;SAN MARTIN_HUALLAGA_SAPOSOA;5.70413959850631;0;EDUCACION
Nivel de competencia en lectura;SAN MARTIN_BELLAVISTA_BELLAVISTA;6.99247430392714;0;EDUCACION
Nivel de competencia en lectura;SAN MARTIN_LAMAS_LAMAS;6.4285711989796;0;EDUCACION
Nivel de competencia en lectura;SAN MARTIN_LAMAS_TABALOSOS;2.80373851428074;0;EDUCACION
Nivel de competencia en lectura;SAN MARTIN_EL DORADO_SAN JOSE DE SISA;2.19735580074381;0;EDUCACION
Nivel de competencia en lectura;SAN MARTIN_MARISCAL CACERES_JUANJUI;8.53977686545743;0;EDUCACION
Nivel de competencia en lectura;SAN MARTIN_MARISCAL CACERES_HUICUNGO;1.08210132651945;0;EDUCACION
Nivel de competencia en lectura;SAN MARTIN_TOCACHE_UCHIZA;7.62349778410237;0;EDUCACION
Nivel de competencia en lectura;SAN MARTIN_TOCACHE_NUEVO PROGRESO;4.94464366376423;0;EDUCACION
Nivel de competencia en lectura;SAN MARTIN_RIOJA_RIOJA;11.6917424024116;0;EDUCACION
Nivel de competencia en lectura;SAN MARTIN_SAN MARTIN_TARAPOTO;13.3584819491958;0;EDUCACION
Nivel de competencia en lectura;SAN MARTIN_SAN MARTIN_JUAN GUERRA;11.463844808376;0;EDUCACION
Nivel de competencia en lectura;SAN MARTIN_SAN MARTIN_SHAPAJA;0;0;EDUCACION
Nivel de competencia en lectura;SAN MARTIN_SAN MARTIN_CHAZUTA;0.913550049918017;0;EDUCACION
Nivel de competencia en lectura;SAN MARTIN_SAN MARTIN_PAPAPLAYA;2.77777777777778;0;EDUCACION
Nivel de competencia en lectura;SAN MARTIN_PICOTA_PICOTA;7.49368931113105;0;EDUCACION
Nivel de competencia en lectura;SAN MARTIN_PICOTA_PUCACACA;2.66075378832945;0;EDUCACION
Nivel de competencia en lectura;SAN MARTIN_SAN MARTIN_SAUCE;7.22109561796177;0;EDUCACION
Nivel de competencia en lectura;SAN MARTIN_HUALLAGA_SACANCHE;3.4375;0;EDUCACION
Nivel de competencia en lectura;SAN MARTIN_LAMAS_CUNUMBUQUI;6.9;0;EDUCACION
Nivel de competencia en lectura;SAN MARTIN_RIOJA_YURACYACU;8.33333333333333;0;EDUCACION
Nivel de competencia en lectura;ICA_ICA_ICA;20.8233589512006;0;EDUCACION
Nivel de competencia en lectura;ICA_PISCO_PISCO;17.7267604593945;0;EDUCACION
Nivel de competencia en lectura;ICA_CHINCHA_CHINCHA ALTA;15.1407658578697;0;EDUCACION
Nivel de competencia en lectura;ICA_ICA_PARCONA;13.4872915139587;0;EDUCACION
Nivel de competencia en lectura;ICA_ICA_SANTIAGO;7.92761086929151;0;EDUCACION
Nivel de competencia en lectura;ICA_NAZCA_NASCA;19.8200700717834;0;EDUCACION
Nivel de competencia en lectura;ICA_PALPA_PALPA;5.98389669667523;0;EDUCACION
Nivel de competencia en lectura;HUANCAVELICA_CASTROVIRREYNA_CASTROVIRREYNA;3.96361259034646;0;EDUCACION
Nivel de competencia en lectura;HUANCAVELICA_HUAYTARA_CORDOVA;7.69230769230769;0;EDUCACION
Nivel de competencia en lectura;HUANCAVELICA_CASTROVIRREYNA_HUACHOS;8.82352941176471;0;EDUCACION
Nivel de competencia en lectura;HUANCAVELICA_HUAYTARA_HUAYTARA;19.0476190476191;0;EDUCACION
Nivel de competencia en lectura;HUANCAVELICA_HUAYTARA_SANTIAGO DE CHOCORVOS;0;0;EDUCACION
Nivel de competencia en lectura;HUANCAVELICA_CASTROVIRREYNA_TANTARA;12.5;0;EDUCACION
Nivel de competencia en lectura;HUANCAVELICA_CASTROVIRREYNA_TICRAPO;5;0;EDUCACION
Nivel de competencia en lectura;ICA_CHINCHA_PUEBLO NUEVO;9.13030406244927;0;EDUCACION
Nivel de competencia en lectura;ICA_CHINCHA_GROCIO PRADO;6.75675703773083;0;EDUCACION
Nivel de competencia en lectura;ICA_CHINCHA_SUNAMPE;20.7219626789569;0;EDUCACION
Nivel de competencia en lectura;ICA_CHINCHA_EL CARMEN;1.60341272856543;0;EDUCACION
Nivel de competencia en lectura;ICA_ICA_SALAS;5.96330275229358;0;EDUCACION
Nivel de competencia en lectura;ICA_ICA_SAN JOSE DE LOS MOLINOS;13.5074218478048;0;EDUCACION
Nivel de competencia en lectura;ICA_NAZCA_EL INGENIO;16.6666666666667;0;EDUCACION
Nivel de competencia en lectura;ICA_NAZCA_MARCONA;29.9547492456708;0;EDUCACION
Nivel de competencia en lectura;AYACUCHO_LUCANAS_OCANA;0;0;EDUCACION
Nivel de competencia en lectura;AYACUCHO_LUCANAS_LARAMATE;4.61431292554822;0;EDUCACION
Nivel de competencia en lectura;ICA_PALPA_RIO GRANDE;4.05982952005246;0;EDUCACION
Nivel de competencia en lectura;LIMA_CANETE_SAN VICENTE DE CANETE;17.8757386287265;0;EDUCACION
Nivel de competencia en lectura;LIMA_BARRANCA_BARRANCA;16.5774856104923;0;EDUCACION
Nivel de competencia en lectura;LIMA_CANETE_IMPERIAL;11.8077344896417;0;EDUCACION
Nivel de competencia en lectura;LIMA_CAJATAMBO_CAJATAMBO;11.9047619047619;0;EDUCACION
Nivel de competencia en lectura;LIMA_OYON_OYON;12.3885274163624;0;EDUCACION
Nivel de competencia en lectura;LIMA_HUARAL_ATAVILLOS BAJO;9.96297410119901;0;EDUCACION
Nivel de competencia en lectura;LIMA_HUARAL_ATAVILLOS ALTO;0;0;EDUCACION
Nivel de competencia en lectura;LIMA_CANTA_HUAMANTANGA;0;0;EDUCACION
Nivel de competencia en lectura;LIMA_CANETE_CERRO AZUL;3.21600831686349;0;EDUCACION
Nivel de competencia en lectura;LIMA_CANETE_LUNAHUANA;9.30232501761818;0;EDUCACION
Nivel de competencia en lectura;LIMA_CANETE_MALA;15.9314780136293;0;EDUCACION
Nivel de competencia en lectura;LIMA_CANETE_PACARAN;5.26315789473684;0;EDUCACION
Nivel de competencia en lectura;LIMA_CANETE_QUILMANA;5.95525550050271;0;EDUCACION
Nivel de competencia en lectura;LIMA_CANETE_SAN ANTONIO;14.1509433962264;0;EDUCACION
Nivel de competencia en lectura;LIMA_CANETE_SAN LUIS;13.8776215155622;0;EDUCACION
Nivel de competencia en lectura;LIMA_BARRANCA_PATIVILCA;7.68837177094645;0;EDUCACION
Nivel de competencia en lectura;LIMA_BARRANCA_SUPE;14.4184755051793;0;EDUCACION
Nivel de competencia en lectura;LIMA_HUAURA_VEGUETA;7.30779892552062;0;EDUCACION
Nivel de competencia en lectura;LIMA_HUAURA_SAYAN;9.38023245782754;0;EDUCACION
Nivel de competencia en lectura;LIMA_HUAROCHIRI_MATUCANA;16.9651580357248;0;EDUCACION
Nivel de competencia en lectura;LIMA_HUAROCHIRI_SAN DAMIAN;0;0;EDUCACION
Nivel de competencia en lectura;LIMA_HUAROCHIRI_LANGA;10.5076315614577;0;EDUCACION
Nivel de competencia en lectura;LIMA_HUAROCHIRI_HUAROCHIRI;3.57142857142857;0;EDUCACION
Nivel de competencia en lectura;LIMA_YAUYOS_YAUYOS;31.5789473684211;0;EDUCACION
Nivel de competencia en lectura;LIMA_YAUYOS_HUAMPARA;0;0;EDUCACION
Nivel de competencia en lectura;LIMA_YAUYOS_HUANGASCAR;10;0;EDUCACION
Nivel de competencia en lectura;LIMA_YAUYOS_LARAOS;27.0774845219093;0;EDUCACION
Nivel de competencia en lectura;LIMA_YAUYOS_OMAS;14.2857142857143;0;EDUCACION
Nivel de competencia en lectura;LIMA_YAUYOS_QUINCHES;0;0;EDUCACION
Nivel de competencia en lectura;LIMA_YAUYOS_TOMAS;20;0;EDUCACION
Nivel de competencia en lectura;LIMA_YAUYOS_VINAC;4.44776131271996;0;EDUCACION
Nivel de competencia en lectura;LIMA_CANETE_CHILCA;12.1033051284669;0;EDUCACION
Nivel de competencia en lectura;HUANUCO_HUANUCO_CHURUBAMBA;0.852272715166581;0;EDUCACION
Nivel de competencia en lectura;HUANUCO_HUANUCO_HUANUCO;13.489151981881;0;EDUCACION
Nivel de competencia en lectura;HUANUCO_DOS DE MAYO_LA UNION;5.70631362010194;0;EDUCACION
Nivel de competencia en lectura;HUANUCO_HUANUCO_AMARILIS;11.8064610092656;0;EDUCACION
Nivel de competencia en lectura;HUANUCO_HUANUCO_MARGOS;0.900900827854888;0;EDUCACION
Nivel de competencia en lectura;HUANUCO_AMBO_AMBO;8.41883903776867;0;EDUCACION
Nivel de competencia en lectura;HUANUCO_YAROWILCA_CHAVINILLO;1.90271463294343;0;EDUCACION
Nivel de competencia en lectura;HUANUCO_DOS DE MAYO_PACHAS;0;0;EDUCACION
Nivel de competencia en lectura;HUANUCO_YAROWILCA_OBAS;1.21756506531843;0;EDUCACION
Nivel de competencia en lectura;HUANUCO_LAURICOCHA_BANOS;3.19293497367531;0;EDUCACION
Nivel de competencia en lectura;HUANUCO_LAURICOCHA_JESUS;2.42718463097371;0;EDUCACION
Nivel de competencia en lectura;HUANUCO_HUAMALIES_LLATA;3.69402977710135;0;EDUCACION
Nivel de competencia en lectura;HUANUCO_HUAMALIES_SINGA;4.9913203125;0;EDUCACION
Nivel de competencia en lectura;HUANUCO_HUAMALIES_TANTAMAYO;0;0;EDUCACION
Nivel de competencia en lectura;HUANUCO_HUAMALIES_MONZON;3.60860385771988;0;EDUCACION
Nivel de competencia en lectura;HUANUCO_LEONCIO PRADO_RUPA-RUPA;8.45766988840062;0;EDUCACION
Nivel de competencia en lectura;HUANUCO_LEONCIO PRADO_JOSE CRESPO Y CASTILLO;5.43465440703473;0;EDUCACION
Nivel de competencia en lectura;HUANUCO_PACHITEA_PANAO;2.04530308401994;0;EDUCACION
Nivel de competencia en lectura;HUANUCO_LEONCIO PRADO_LUYANDO;5.42714488167262;0;EDUCACION
Nivel de competencia en lectura;HUANUCO_AMBO_HUACAR;3.2967032967033;0;EDUCACION
Nivel de competencia en lectura;HUANUCO_LAURICOCHA_RONDOS;2.17292935573034;0;EDUCACION
Nivel de competencia en lectura;HUANUCO_HUANUCO_SANTA MARIA DEL VALLE;0.687143711195269;0;EDUCACION
Nivel de competencia en lectura;LORETO_MAYNAS_SAN JUAN BAUTISTA;4.53976026678148;0;EDUCACION
Nivel de competencia en lectura;LORETO_MAYNAS_INDIANA;1.12103494409761;0;EDUCACION
Nivel de competencia en lectura;LORETO_LORETO_NAUTA;2.62548154741954;0;EDUCACION
Nivel de competencia en lectura;LORETO_REQUENA_REQUENA;2.55217077183037;0;EDUCACION
Nivel de competencia en lectura;LORETO_MAYNAS_PUNCHANA;5.30357676728297;0;EDUCACION
Nivel de competencia en lectura;LORETO_MAYNAS_FERNANDO LORES;2.15225415217557;0;EDUCACION
Nivel de competencia en lectura;LORETO_ALTO AMAZONAS_LAGUNAS;0.904896505609565;0;EDUCACION
Nivel de competencia en lectura;LORETO_MAYNAS_IQUITOS;9.70736991467627;0;EDUCACION
Nivel de competencia en lectura;LORETO_REQUENA_CAPELO;0;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_SANTIAGO DE SURCO;44.0326882716788;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_BARRANCO;30.9045592833412;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_VILLA EL SALVADOR;15.8244872777058;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_MIRAFLORES;47.6047560151839;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_SANTA ANITA;18.9401267765461;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_AREQUIPA_MARIANO MELGAR;21.1386127055917;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_ISLAY_MOLLENDO;26.2407392882343;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_AREQUIPA_AREQUIPA;40.3863549896447;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_CAMANA_CAMANA;13.5400243812534;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_CASTILLA_APLAO;15.3190387503311;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_AREQUIPA_CAYMA;27.7923425210509;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_CONDESUYOS_CHUQUIBAMBA;13.0557961015243;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_LA UNION_COTAHUASI;13.4146341463415;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_AREQUIPA_CERRO COLORADO;25.7511091260937;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_CAMANA_SAMUEL PASTOR;24.2902208201893;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_AREQUIPA_CHARACATO;25.0836130289369;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_AREQUIPA_YARABAMBA;13.0434782608696;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_AREQUIPA_SOCABAYA;22.0576398892033;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_ISLAY_COCACHACRA;17.5862065563527;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_ISLAY_PUNTA DE BOMBON;17.6470588235294;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_AREQUIPA_JACOBO HUNTER;19.3742920979868;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_AREQUIPA_TIABAYA;18.8969770617228;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_AREQUIPA_PAUCARPATA;26.1088518044217;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_AREQUIPA_MIRAFLORES;20.4427205196986;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_CARAVELI_CARAVELI;24.5283018867925;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_AREQUIPA_LA JOYA;12.862059607599;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_CAYLLOMA_CABANACONDE;0;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_CAYLLOMA_CHIVAY;17.1574470518787;0;EDUCACION
Nivel de competencia en lectura;MOQUEGUA_GENERAL SANCHEZ CERRO_PUQUINA;17.948717948718;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_CARAVELI_CHALA;13.6054421768707;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_CARAVELI_ACARI;18.6813186813187;0;EDUCACION
Nivel de competencia en lectura;MOQUEGUA_GENERAL SANCHEZ CERRO_OMATE;33.3333333333333;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_AREQUIPA_ALTO SELVA ALEGRE;23.6802589097496;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_CARAVELI_ATICO;17.910447761194;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_AREQUIPA_VITOR;14.5833333333333;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_ISLAY_ISLAY;11.1111111111111;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_CAMANA_OCONA;23.1884057971015;0;EDUCACION
Nivel de competencia en lectura;MOQUEGUA_GENERAL SANCHEZ CERRO_UBINAS;4.54545454545455;0;EDUCACION
Nivel de competencia en lectura;MOQUEGUA_MARISCAL NIETO_MOQUEGUA;21.0442206446984;0;EDUCACION
Nivel de competencia en lectura;MOQUEGUA_MARISCAL NIETO_SAMEGUA;21.5827338129496;0;EDUCACION
Nivel de competencia en lectura;MOQUEGUA_ILO_ILO;25.9770692915566;0;EDUCACION
Nivel de competencia en lectura;TACNA_TACNA_POCOLLAY;20.8867197434459;0;EDUCACION
Nivel de competencia en lectura;TACNA_TARATA_TARATA;14.65;0;EDUCACION
Nivel de competencia en lectura;MOQUEGUA_MARISCAL NIETO_CARUMAS;9.09090909090909;0;EDUCACION
Nivel de competencia en lectura;TACNA_JORGE BASADRE_LOCUMBA;36.3636363636364;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_AREQUIPA_YANAHUARA;49.7362051009291;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_ISLAY_DEAN VALDIVIA;15.3846153846154;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_AREQUIPA_SACHACA;31.3786283265723;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_AREQUIPA_JOSE LUIS BUSTAMANTE Y RIVERO;33.2214910193035;0;EDUCACION
Nivel de competencia en lectura;TACNA_JORGE BASADRE_ILABAYA;40.4084158415842;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_CASTILLA_URACA;15.0900900942609;0;EDUCACION
Nivel de competencia en lectura;AREQUIPA_CASTILLA_PAMPACOLCA;17.5;0;EDUCACION
Nivel de competencia en lectura;MOQUEGUA_ILO_PACOCHA;38.8023748747697;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_LA MOLINA;43.3497564321507;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_SAN ISIDRO;54.6727549118473;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_ATE;19.1493172877384;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_CHORRILLOS;24.3731405800156;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_SURQUILLO;31.0543399313697;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_SAN JUAN DE MIRAFLORES;19.4409643233227;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_VILLA MARIA DEL TRIUNFO;15.6070896809838;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_PACHACAMAC;16.3491398653862;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_LURIN;16.3803677571136;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_PUCUSANA;10.0765365254975;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_SAN BARTOLO;13.1386861313869;0;EDUCACION
Nivel de competencia en lectura;TUMBES_TUMBES_TUMBES;10.754925096845;0;EDUCACION
Nivel de competencia en lectura;TUMBES_TUMBES_CORRALES;7.47560050130117;0;EDUCACION
Nivel de competencia en lectura;TUMBES_CONTRALMIRANTE VILLAR_ZORRITOS;11.6395765085332;0;EDUCACION
Nivel de competencia en lectura;TUMBES_CONTRALMIRANTE VILLAR_CASITAS;0;0;EDUCACION
Nivel de competencia en lectura;TUMBES_ZARUMILLA_ZARUMILLA;8.06624802558894;0;EDUCACION
Nivel de competencia en lectura;TUMBES_TUMBES_LA CRUZ;8.99971857994827;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_SAN MIGUEL;35.6309251183323;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_LIMA;25.2996865164928;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_BRENA;30.7764108982921;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_EL AGUSTINO;16.5056269700088;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_RIMAC;23.1282483018734;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_PUEBLO LIBRE;43.080483070933;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_SAN JUAN DE LURIGANCHO;15.8443601483004;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_CHACLACAYO;24.1638300821521;0;EDUCACION
Nivel de competencia en lectura;LIMA METROPOLITANA_LIMA_SAN LUIS;19.3261126547989;0;EDUCACION
Nivel de competencia en lectura;PIURA_MORROPON_CHULUCANAS;7.87430265489809;0;EDUCACION
Nivel de competencia en lectura;PIURA_PIURA_VEINTISEIS DE OCTUBRE;17.5040853836328;0;EDUCACION
Nivel de competencia en lectura;PIURA_PIURA_PIURA;23.8700302272669;0;EDUCACION
Nivel de competencia en lectura;PIURA_SULLANA_SULLANA;15.7220380967594;0;EDUCACION
Nivel de competencia en lectura;PIURA_TALARA_PARINAS;17.6189707964273;0;EDUCACION
Nivel de competencia en lectura;PIURA_PAITA_PAITA;15.3644516879921;0;EDUCACION
Nivel de competencia en lectura;PIURA_SULLANA_BELLAVISTA;9.45293069228407;0;EDUCACION
Nivel de competencia en lectura;PIURA_HUANCABAMBA_HUANCABAMBA;3.66795154909585;0;EDUCACION
Nivel de competencia en lectura;PIURA_PIURA_CATACAOS;10.0255207752546;0;EDUCACION
Nivel de competencia en lectura;PIURA_PIURA_CASTILLA;21.2563202999676;0;EDUCACION
Nivel de competencia en lectura;PIURA_SULLANA_MARCAVELICA;6.03778887974478;0;EDUCACION
Nivel de competencia en lectura;PIURA_SULLANA_LANCONES;5.65392681309466;0;EDUCACION
Nivel de competencia en lectura;PIURA_MORROPON_MORROPON;12.4532211305583;0;EDUCACION
Nivel de competencia en lectura;PIURA_PAITA_AMOTAPE;7.14285714285714;0;EDUCACION
Nivel de competencia en lectura;PIURA_TALARA_LOS ORGANOS;10.4360979262985;0;EDUCACION
Nivel de competencia en lectura;PIURA_SULLANA_SALITRAL;4.87372633714357;0;EDUCACION
Nivel de competencia en lectura;PIURA_SECHURA_SECHURA;12.7752788178276;0;EDUCACION
Nivel de competencia en lectura;PIURA_PIURA_TAMBO GRANDE;4.77469182029102;0;EDUCACION
Nivel de competencia en lectura;PIURA_PAITA_LA HUACA;10.2696338909666;0;EDUCACION
Nivel de competencia en lectura;PIURA_PAITA_COLAN;13.1937714068412;0;EDUCACION
Nivel de competencia en lectura;PIURA_TALARA_EL ALTO;19.0909090909091;0;EDUCACION
